Season,Player,Team,RAPM,O-RAPM,D-RAPM
2023,Ta'Nya Outten,Hartford Hawks,0.43666238148946485,0.08080018389934425,0.3558621975901206
2023,Tayelin Grays,New Mexico State Aggies,0.43593955028427367,-0.004987715160120816,0.4409272654443945
2023,Brianna Scott,Georgetown Hoyas,0.4351202242491012,0.325832022455697,0.10928820179340419
2023,Megan Walstad,Milwaukee Panthers,0.4347879024644907,0.35273053438818996,0.08205736807630079
2023,Ashlee Locke,Mercer Bears,0.43455044312103414,-0.3081908274547564,0.7427412705757905
2023,Kassondra Brown,Rutgers Scarlet Knights,0.4337099171715786,0.44562793496874586,-0.01191801779716729
2023,Lilly Meister,Indiana Hoosiers,0.43180476878435814,0.09456358943432161,0.33724117935003656
2023,Kaiya Creek,Howard Bison,0.4303188237622239,0.03779971717978225,0.39251910658244166
2023,Jade Upshaw,Arkansas State Red Wolves,0.43001241952549074,-0.2946017617426693,0.72461418126816
2023,Sydney Boone,Richmond Spiders,0.428349696184796,0.13731046706658603,0.29103922911821
2023,Alexis Tucker,UC Santa Barbara Gauchos,0.4282774150929033,0.566126707210578,-0.13784929211767472
2023,Elizabeth Elliott,Pacific Tigers,0.42762974881463145,-0.13023515895781132,0.5578649077724428
2023,Hannah Kelle,Illinois State Redbirds,0.4275129940420918,0.08612602576037355,0.3413869682817183
2023,Jada Stinson,Illinois State Redbirds,0.42697700530383265,0.08580806362970901,0.34116894167412365
2023,Audrey Roden,Nevada Wolf Pack,0.4265050880006014,0.28575640745601655,0.14074868054458484
2023,Abby Wahl,Utah State Aggies,0.42565749005609893,0.81230625049506,-0.38664876043896107
2023,Shynia Jackson,Jacksonville Dolphins,0.4254604200071788,0.2939245977438678,0.131535822263311
2023,Taylor Smith,Xavier Musketeers,0.42436060067667347,0.6700097563702355,-0.24564915569356205
2023,Rachel Martindale,Akron Zips,0.4238655463324391,0.42542807995508675,-0.0015625336226476334
2023,Olivia Mason,Utah State Aggies,0.4237088584951581,0.16131075389955274,0.26239810459560536
2023,Gabi Legister,Kennesaw State Owls,0.4223620925319807,0.16349581565716398,0.2588662768748167
2023,Destiny McClendon,Chattanooga Mocs,0.4211925833847139,-0.17689266524017275,0.5980852486248867
2023,Kendall Nead,Milwaukee Panthers,0.42108920712017456,0.3452795815037568,0.07580962561641774
2023,Kiara Jackson,UNLV Lady Rebels,0.4198455476612473,0.28551203794598157,0.13433350971526575
2023,Nia Howard,UNC Greensboro Spartans,0.4196496565316761,0.35885852799547424,0.06079112853620183
2023,Bailey Maupin,Texas Tech Lady Raiders,0.41918693778802,-0.37298953832950327,0.7921764761175233
2023,Jewel Watkins,Coppin State Eagles,0.4190630784713157,-0.03517835691433596,0.45424143538565165
2023,MacKenzie Daleba,Fairfield Stags,0.4181716799434788,0.1697517947023261,0.2484198852411527
2023,Grace Plummer,NJIT Highlanders,0.4180251254063939,0.33828203718124517,0.07974308822514872
2023,Ashley Jones,Southern Illinois Salukis,0.4171201380112416,0.10656122036967888,0.3105589176415627
2023,Lyndsey Whilby,Kennesaw State Owls,0.415951297405844,-0.3624973261913279,0.7784486235971719
2023,Sarah Linthacum,Missouri Tigers,0.4153071764810382,0.09439094159037717,0.320916234890661
2023,Ajia James,Elon Phoenix,0.4144179610888616,0.17149376727562518,0.2429241938132364
2023,Kayla Salmons,Buffalo Bulls,0.4139085590881072,0.18217746009374913,0.23173109899435806
2023,Tiarra East,Temple Owls,0.41355438100949643,0.5624632676509361,-0.1489088866414397
2023,Anna Ostlie,Boise State Broncos,0.41312490486233433,-0.0884041600534009,0.5015290649157352
2023,Rachel Novak,North Dakota State Bison,0.4127235275984467,0.3992892769434141,0.013434250655032643
2023,Nina De Leon Negron,Incarnate Word Cardinals,0.41252966263073254,0.24240228294562877,0.17012737968510377
2023,Tori Harris,Long Beach State Beach,0.4124791021605556,0.2801088535479746,0.132370248612581
2023,Mihaela Lazic,Florida International Panthers,0.41147695945814744,0.5955344589804675,-0.1840574995223201
2023,Molly Davis,Iowa Hawkeyes,0.4107882822802458,0.31312919767833636,0.09765908460190943
2023,Cur'Tiera Haywood,Quinnipiac Bobcats,0.4105343526879136,-0.11128535813796067,0.5218197108258743
2023,Reagan Bradley,SMU Mustangs,0.41013888760285266,-0.1827328471049439,0.5928717347077965
2023,Molly Neitzel,Akron Zips,0.40872991216523946,0.41448208377905393,-0.005752171613814473
2023,Kierra Middleton,Tulane Green Wave,0.4077371022769438,0.14897693363902675,0.25876016863791707
2023,Sydney Freeman,Dayton Flyers,0.40767156606140076,0.2818547297598582,0.12581683630154256
2023,Skyler Gill,North Alabama Lions,0.40722392615654585,0.28879227792783585,0.11843164822870998
2023,Raquel Ferrer-Bernad,Oakland Golden Grizzlies,0.40672935224228934,-0.041050636684664785,0.44777998892695414
2023,Dyani Robinson,Texas A&M-Commerce Lions,0.40623957375405906,-0.002519655762205631,0.4087592295162647
2023,Jada Claude,Georgetown Hoyas,0.4054938375358804,-0.09084740052939543,0.49634123806527586
2023,Ainhoa Cea,Lipscomb Bisons,0.4054699531117521,0.4635677633274617,-0.05809781021570959
2023,Tiana Johnson,Idaho Vandals,0.4049115387770513,0.9870835490028876,-0.5821720102258363
2023,Jordyn Jenkins,UTSA Roadrunners,0.40405839841248536,-0.5451472325954917,0.9492056310079771
2023,Brooke Malone,Idaho Vandals,0.40338209431037225,0.6594919128961289,-0.2561098185857566
2023,Jayla Hearp,East Carolina Pirates,0.40252545954534735,0.20888836622506798,0.1936370933202794
2023,Shay Frederick,Butler Bulldogs,0.4020751287668518,0.18814128674245292,0.21393384202439888
2023,Sonia Smith,George Mason Patriots,0.4019337318885251,0.6113141360511652,-0.20938040416264014
2023,Zyion Shannon,Tennessee State Lady Tigers,0.40019920434081563,-0.07864270160414082,0.47884190594495646
2023,Kaylene Smikle,Rutgers Scarlet Knights,0.39949907317512184,0.3643609686510549,0.035138104524066974
2023,Jada Guinn,Tennessee Tech Golden Eagles,0.39889869723100463,0.5158679457976121,-0.11696924856660745
2023,Rebekah Dallinger,Kansas State Wildcats,0.3984796927432938,0.3438025093927644,0.05467718335052939
2023,Reagan Bass,Akron Zips,0.3984392685446601,0.41194230839449175,-0.013503039849831653
2023,Jackie Grisdale,Quinnipiac Bobcats,0.3983446669967724,-0.1188041126135906,0.517148779610363
2023,Bella Vinson,Lipscomb Bisons,0.39826952214076655,0.4557240661427522,-0.05745454400198562
2023,Margaret Whitley,UAB Blazers,0.39558506292359613,0.5532183978561567,-0.15763333493256054
2023,Taylor Mole,UC Santa Barbara Gauchos,0.39343639247794787,0.42558007204224046,-0.0321436795642926
2023,Brittany Reeves,Mercer Bears,0.39327830752437765,-0.1147675122482311,0.5080458197726088
2023,Ali Bamberger,Saint Mary's Gaels,0.3932418562531803,0.12672452711990287,0.26651732913327747
2023,Lina Sontag,UCLA Bruins,0.3927981503185346,0.8331991778265752,-0.44040102750804055
2023,Layne Ferrell,Akron Zips,0.3916899297858348,0.4044617247971192,-0.012771795011284465
2023,Rosie Schweizer,Pacific Tigers,0.39054450002554436,0.33329413581943496,0.0572503642061094
2023,Izabela Nicoletti Leite,Fairfield Stags,0.39046754543049084,0.10357675465183204,0.2868907907786588
2023,Melyia Grayson,Southern Miss Golden Eagles,0.390043560377209,-0.2023428594466918,0.5923864198239008
2023,Keona Curtis,North Carolina A&T Aggies,0.3900272178881443,0.43539508928610876,-0.045367871397964436
2023,Ra Shaya Kyle,Florida Gators,0.3895564581675274,0.02311075538321498,0.3664457027843124
2023,Janelle Allen,Holy Cross Crusaders,0.3895541134605739,-0.6043291807099446,0.9938832941705185
2023,Sahara Jones,Texas A&M Aggies,0.3893420167006537,0.2049914002737961,0.1843506164268576
2023,Mackenzie DeWees,Quinnipiac Bobcats,0.38890790405289327,-0.2513341066051524,0.6402420106580456
2023,Rose Caverly,Quinnipiac Bobcats,0.38844691669462555,-0.12525257403158402,0.5136994907262096
2023,Zoe Jackson,Abilene Christian Wildcats,0.38838410530159634,-0.05856220457162742,0.44694630987322376
2023,Chaniqwa Gilliam,William & Mary Tribe,0.388053809566004,0.24257428783849883,0.14547952172750514
2023,Clarice Akunwafo,USC Trojans,0.3874720554462039,-0.09154575712590902,0.4790178125721129
2023,Laila Grant,Presbyterian Blue Hose,0.38680485934640196,-0.056740721038099434,0.44354558038450137
2023,Madelyn Atkins,Denver Pioneers,0.3867044249695677,0.46794450657383424,-0.08124008160426653
2023,Debora dos Santos,San Francisco Dons,0.38619356440484875,-0.034905088782658154,0.4210986531875069
2023,Eleanor Monyek,Dayton Flyers,0.3850681678955342,0.29581246451368864,0.08925570338184559
2023,Destiny Jenkins,Prairie View A&M Lady Panthers,0.3848672478333792,-0.2655591783510115,0.6504264261843907
2023,Hallie Rhodes,Morehead State Eagles,0.3847103905025247,0.45251077793780314,-0.06780038743527844
2023,Briley Pena,Murray State Racers,0.384450207457351,0.6625456038577183,-0.27809539640036735
2023,Hope Brown,Army Black Knights,0.3832688140023829,0.8227642300708985,-0.4394954160685156
2023,Liz Shean,Boston University Terriers,0.3828519621102175,0.006372402231496425,0.37647955987872106
2023,Leonor Paisana,Winthrop Eagles,0.38248022496231304,-0.08145558779738217,0.4639358127596952
2023,Faith Shelton,Air Force Falcons,0.3806140175991207,-0.0770634515602516,0.45767746915937235
2023,Alexi Hempe,South Dakota Coyotes,0.3780894832728313,0.4440379944327813,-0.06594851115994996
2023,Kiya Turner,Stetson Hatters,0.37727762760072464,0.13673968589545352,0.24053794170527112
2023,Felmas Koranga,Troy Trojans,0.37685640099173134,-0.018727229722359195,0.39558363071409053
2023,Tiasia McMillan,Colgate Raiders,0.3766892653401248,0.1521793686211792,0.22450989671894558
2023,Keeli Burton-Oliver,Montana Lady Griz,0.37607847827479485,0.3599989791579317,0.01607949911686312
2023,Caroline Germond,James Madison Dukes,0.3744325787620172,0.3898179236193543,-0.01538534485733712
2023,Tahisha Dossous,Bethune-Cookman Wildcats,0.3727412990861391,0.4523143356632638,-0.07957303657712465
2023,Caitlin Weimar,Boston University Terriers,0.3724026943736661,-0.021755871974272364,0.39415856634793844
2023,Daniela Gonzalez,South Florida Bulls,0.3719064650379339,0.1860792474582186,0.1858272175797153
2023,Zuzanna Kulinska,McNeese Cowgirls,0.3718240689758487,0.5267338852840209,-0.1549098163081722
2023,Elle Sutphin,Davidson Wildcats,0.36975181397503587,0.5538856951740234,-0.18413388119898752
2023,Kaili Chamberlin,McNeese Cowgirls,0.3695747958427311,-0.17309019975555714,0.5426649955982883
2023,Chyna Cornwell,Rutgers Scarlet Knights,0.3683118769531049,0.36689134046662664,0.001420536486478261
2023,Sara-Rose Smith,Missouri Tigers,0.36724655372457227,0.4876484345084128,-0.12040188078384051
2023,Kinsley Barrington,California Baptist Lancers,0.3664194415672945,0.4208375126904594,-0.05441807112316489
2023,Lariah Washington,Eastern Illinois Panthers,0.3659310014740143,0.33987980073473373,0.026051200739280602
2023,Paige Rocca,Missouri State Lady Bears,0.3637945441915792,0.08989420626396741,0.2739003379276118
2023,Starr Omozee,Tarleton Texans,0.36351472271739405,-0.35816416400111284,0.7216788867185069
2023,Ila Lane,UC Santa Barbara Gauchos,0.3634373423066385,0.4069159112589504,-0.04347856895231191
2023,Destiny Rice,Louisiana Ragin' Cajuns,0.3632571791909375,-0.45284332727219057,0.816100506463128
2023,Macy McGlone,Eastern Illinois Panthers,0.3632006747752601,0.33812874545023647,0.02507192932502364
2023,Sydney Mech,Colorado State Rams,0.36317155010753394,0.6625280738735124,-0.2993565237659785
2023,Burcu Soysal,UT Rio Grande Valley Vaqueros,0.3630306187230536,-0.05788077534867243,0.420911394071726
2023,Elysa Wesolek,North Florida Ospreys,0.36272772305855,-0.47733374879436047,0.8400614718529105
2023,Nikki Baird,Belmont Bruins,0.3626602328586758,0.012100807053234503,0.3505594258054413
2023,Mele Kailahi,UT Rio Grande Valley Vaqueros,0.362644785631251,0.050842481984760865,0.31180230364649014
2023,Jaelyn Bates,New Mexico Lobos,0.3624356741685153,0.10534787519576526,0.25708779897275
2023,Suzi-Rose Deegan,Davidson Wildcats,0.36058998003011833,0.5488290447619871,-0.18823906473186877
2023,Meliah Van-Otoo,Loyola Maryland Greyhounds,0.36056571337868604,0.1874842805816208,0.17308143279706525
2023,Lizzy Williamson,Southern Utah Thunderbirds,0.359996394104446,0.27357817649348115,0.08641821761096485
2023,Maggie Negaard,St. Thomas - Minnesota Tommies,0.3599179666133839,0.01597465489292623,0.34394331172045767
2023,Lexi Jackson,UNC Wilmington Seahawks,0.3588666059839313,-0.19954859929605873,0.55841520527999
2023,Alexis Mead,Western Kentucky Lady Toppers,0.35872349983324786,0.41016627287353674,-0.051442773040288894
2023,Kennedy Fauntleroy,Georgetown Hoyas,0.3575723399637954,0.0049516187831465325,0.35262072118064886
2023,Mariah Perez,Dayton Flyers,0.35647949414532326,0.7040651124539119,-0.34758561830858864
2023,Emma Imevbore,Lamar Cardinals,0.35599084765259176,0.05241448287168138,0.3035763647809104
2023,Miah Monahan,Eastern Illinois Panthers,0.3558410065239353,0.33387633093806113,0.02196467558587419
2023,Michiyah Simmons,South Alabama Jaguars,0.35543270167222163,-0.07430383900651946,0.4297365406787411
2023,Annie Pavlansky,Kent State Golden Flashes,0.3547465283061976,0.44840699097014697,-0.09366046266394942
2023,Jazmine Young,Buffalo Bulls,0.3546505443922569,0.1593172169416321,0.19533332745062482
2023,Taya Gibson,Georgia Southern Eagles,0.3545849609551388,-0.015820787794694896,0.3704057487498337
2023,Gianni Boone,Campbell Fighting Camels,0.3545677313867423,-0.35293426781461773,0.70750199920136
2023,Denise Solis,Temple Owls,0.3520424764235902,0.5506109242040088,-0.1985684477804186
2023,Lyric Johnson,Eastern Illinois Panthers,0.35178980080377864,-0.2310985165825378,0.5828883173863164
2023,Tirzah Moore,Oral Roberts Golden Eagles,0.3504807960034969,1.0191665784129342,-0.6686857824094373
2023,Teisha Hyman,Syracuse Orange,0.3501529823636029,-0.12044101975427192,0.47059400211787483
2023,Kylie Lavelle,Drexel Dragons,0.34998049047215174,0.1927156612522528,0.15726482921989896
2023,Kylie Lavelle,Northeastern Huskies,0.34998049047215174,0.1927156612522528,0.15726482921989896
2023,Jada Brown,George Mason Patriots,0.3498488396151016,0.5070549560740076,-0.15720611645890603
2023,Femi Funeus,Southern Miss Golden Eagles,0.3481242000403164,0.18042208873690355,0.1677021113034129
2023,Diona Reed,Southeast Missouri State Redhawks,0.3469109825613137,-0.11850823154592674,0.4654192141072404
2023,Annabelle Larnard,Boston University Terriers,0.346883019885994,0.25218876572140864,0.09469425416458538
2023,Jaelyn Talley,Stetson Hatters,0.34643746177517976,0.07395258263481846,0.2724848791403613
2023,Courtney Shaw,Northwestern Wildcats,0.3435383528156478,-0.08459781351701759,0.42813616633266544
2023,Courtney Shaw,Indiana Hoosiers,0.3435383528156478,-0.08459781351701759,0.42813616633266544
2023,Nuria Cunill,Presbyterian Blue Hose,0.34309653745961344,-0.1205560540348177,0.46365259149443117
2023,Suzan Morshed,Jacksonville Dolphins,0.3426797289157825,-0.01878158291457851,0.361461311830361
2023,Tiara Chambers,East Carolina Pirates,0.34253049420349857,-0.49919218562606693,0.8417226798295655
2023,Trayanna Crisp,Arizona State Sun Devils,0.3416488042311815,-0.12220769561538034,0.4638564998465618
2023,Nikola Kovacikova,Cal Poly Mustangs,0.3415571749400882,0.11547223854782943,0.22608493639225874
2023,Ashton McCorry,UT Rio Grande Valley Vaqueros,0.3415333948999787,0.011994615196386721,0.32953877970359197
2023,Josie Filer,UIC Flames,0.34115383954713735,-0.06763624238064263,0.40879008192778
2023,Nicole Pinckney,Alaska Anchorage Seawolves,0.33847942021508837,0.2998638747948366,0.03861554542025174
2023,Ra'Anaa Bey,Alaska Anchorage Seawolves,0.3384570693951577,0.29985046704725654,0.03860660234790112
2023,Vishe' Rabb,Alaska Anchorage Seawolves,0.33843446068100547,0.2998369481583663,0.038597512522639134
2023,Jahnna Hajdukovich,Alaska Anchorage Seawolves,0.33841161506061057,0.2998233311088,0.038588283951810555
2023,Kate Robertson,Alaska Anchorage Seawolves,0.3383885547152452,0.29980962950297363,0.038578925212271555
2023,Kelsie Imai,Hawai'i Rainbow Wahine,0.33714254890016926,-0.04008929855690375,0.377231847457073
2023,Evonna McGill,Elon Phoenix,0.3371423236672873,0.06867528363295261,0.2684670400343347
2023,Tiana Gardner,Grambling Lady Tigers,0.3369850796234515,0.2019253256872202,0.13505975393623132
2023,Mackenzie Wurm,Louisiana Tech Lady Techsters,0.33618930853921736,0.5826161609386065,-0.24642685239938913
2023,Anna Mortag,Butler Bulldogs,0.336040012433138,0.3439671773588456,-0.007927164925707546
2023,Daishai Almond,Stony Brook Seawolves,0.3357708718944467,0.6487242091681871,-0.31295333727374036
2023,Ryanne Allen,Vanderbilt Commodores,0.33498602166029035,0.6902115763547386,-0.3552255546944483
2023,Aniya Finger,North Carolina Central Eagles,0.33491324453650057,-0.41006802761216427,0.7449812721486648
2023,Trinity Hardy,Army Black Knights,0.33485750902477973,-0.07029138173059767,0.4051488907553774
2023,Nan Garcia,Toledo Rockets,0.33460556165757005,0.23276231744909093,0.10184324420847915
2023,Caroline Bornemann,Maine Black Bears,0.3343266536426482,0.4173253100926725,-0.08299865645002431
2023,Calli Stokes,Gonzaga Bulldogs,0.3336044364394676,0.190192608143708,0.14341182829575957
2023,Awa Sidibe,Rutgers Scarlet Knights,0.3325128299627209,0.34970865395062173,-0.01719582398790083
2023,Jada McMillan,St. Francis Brooklyn Terriers,0.3324149849656645,-0.10088585193202576,0.4333008368976903
2023,Anne Simon,Maine Black Bears,0.33218103570133917,0.4004414533284085,-0.06826041762706939
2023,Maria Fux,NJIT Highlanders,0.33178190684154285,0.5625439505912431,-0.2307620437497002
2023,Katelyn Levings,Tulsa Golden Hurricane,0.33073164149225054,0.11899374947540041,0.21173789201685012
2023,Marly Walls,Pepperdine Waves,0.3302209475308018,0.10447713256496191,0.22574381496583984
2023,Megan Jensen,Southern Utah Thunderbirds,0.3290616071747317,0.3433351558072568,-0.014273548632525113
